Ecosystem/Croptype,Geolocation,Time_Period,Yield,Year,Quarter,Province,Mean_Temp,Precipitation_Sum,Max_Wind_Gusts
Rainfed Palay,Camarines Norte,2020 Quarter 3,7248.05,2020,3,Camarines Norte,27.162889191123192,10021.30002758,58.32
Rainfed Palay,Camarines Sur,2020 Quarter 3,22119.0,2020,3,Camarines Sur,27.262160097826087,29493.70030144,63.0
Rainfed Palay,Catanduanes,2020 Quarter 3,2503.15,2020,3,Catanduanes,27.490913490338166,6971.70005637,65.520004
Rainfed Palay,Masbate,2020 Quarter 3,4143.98,2020,3,Masbate,27.496995808488613,16256.80002355,60.120003
Rainfed Palay,Sorsogon,2020 Quarter 3,485.0,2020,3,Sorsogon,27.325887407246377,12560.59996008,83.520004
Palay,Albay,2020 Quarter 3,45295.95,2020,3,Albay,27.203363565821252,14229.00000911,72.72
Palay,Camarines Norte,2020 Quarter 3,21408.81,2020,3,Camarines Norte,27.162889191123192,10021.30002758,58.32
Palay,Camarines Sur,2020 Quarter 3,130112.0,2020,3,Camarines Sur,27.262160097826087,29493.70030144,63.0
Palay,Catanduanes,2020 Quarter 3,6293.92,2020,3,Catanduanes,27.490913490338166,6971.70005637,65.520004
Palay,Masbate,2020 Quarter 3,9636.98,2020,3,Masbate,27.496995808488613,16256.80002355,60.120003
Palay,Sorsogon,2020 Quarter 3,11549.0,2020,3,Sorsogon,27.325887407246377,12560.59996008,83.520004
White Corn,Albay,2020 Quarter 3,2827.0,2020,3,Albay,27.203363565821252,14229.00000911,72.72
White Corn,Camarines Norte,2020 Quarter 3,435.81,2020,3,Camarines Norte,27.162889191123192,10021.30002758,58.32
White Corn,Camarines Sur,2020 Quarter 3,3713.0,2020,3,Camarines Sur,27.262160097826087,29493.70030144,63.0
White Corn,Catanduanes,2020 Quarter 3,243.0,2020,3,Catanduanes,27.490913490338166,6971.70005637,65.520004
White Corn,Masbate,2020 Quarter 3,18814.0,2020,3,Masbate,27.496995808488613,16256.80002355,60.120003
White Corn,Sorsogon,2020 Quarter 3,94.0,2020,3,Sorsogon,27.325887407246377,12560.59996008,83.520004
Yellow Corn,Albay,2020 Quarter 3,5866.0,2020,3,Albay,27.203363565821252,14229.00000911,72.72
Yellow Corn,Camarines Norte,2020 Quarter 3,328.32,2020,3,Camarines Norte,27.162889191123192,10021.30002758,58.32
Yellow Corn,Camarines Sur,2020 Quarter 3,55510.0,2020,3,Camarines Sur,27.262160097826087,29493.70030144,63.0
Yellow Corn,Catanduanes,2020 Quarter 3,0.0,2020,3,Catanduanes,27.490913490338166,6971.70005637,65.520004
Yellow Corn,Masbate,2020 Quarter 3,1314.0,2020,3,Masbate,27.496995808488613,16256.80002355,60.120003
Yellow Corn,Sorsogon,2020 Quarter 3,23.0,2020,3,Sorsogon,27.325887407246377,12560.59996008,83.520004
Corn,Albay,2020 Quarter 3,8693.0,2020,3,Albay,27.203363565821252,14229.00000911,72.72
Corn,Camarines Norte,2020 Quarter 3,764.13,2020,3,Camarines Norte,27.162889191123192,10021.30002758,58.32
Corn,Camarines Sur,2020 Quarter 3,59223.0,2020,3,Camarines Sur,27.262160097826087,29493.70030144,63.0
Corn,Catanduanes,2020 Quarter 3,243.0,2020,3,Catanduanes,27.490913490338166,6971.70005637,65.520004
Corn,Masbate,2020 Quarter 3,20128.0,2020,3,Masbate,27.496995808488613,16256.80002355,60.120003
Corn,Sorsogon,2020 Quarter 3,117.0,2020,3,Sorsogon,27.325887407246377,12560.59996008,83.520004
Irrigated Palay,Albay,2020 Quarter 4,56733.0,2020,4,Albay,26.337773830917875,30896.10030408,255.24
Irrigated Palay,Camarines Norte,2020 Quarter 4,23194.55,2020,4,Camarines Norte,25.920835542572462,26228.69976584,161.64
Irrigated Palay,Camarines Sur,2020 Quarter 4,145277.0,2020,4,Camarines Sur,26.292193452115157,54144.40021055,275.04
Irrigated Palay,Catanduanes,2020 Quarter 4,2775.0,2020,4,Catanduanes,26.591084580917876,15302.60002596,271.44
Irrigated Palay,Masbate,2020 Quarter 4,11297.0,2020,4,Masbate,26.76994596583851,24625.89981153,165.95999
Irrigated Palay,Sorsogon,2020 Quarter 4,45033.0,2020,4,Sorsogon,26.458337602173913,21737.79996316,150.48
Rainfed Palay,Albay,2020 Quarter 4,16363.0,2020,4,Albay,26.337773830917875,30896.10030408,255.24
Rainfed Palay,Camarines Norte,2020 Quarter 4,9002.1,2020,4,Camarines Norte,25.920835542572462,26228.69976584,161.64
Rainfed Palay,Camarines Sur,2020 Quarter 4,57727.0,2020,4,Camarines Sur,26.292193452115157,54144.40021055,275.04
Rainfed Palay,Catanduanes,2020 Quarter 4,4352.0,2020,4,Catanduanes,26.591084580917876,15302.60002596,271.44
Rainfed Palay,Masbate,2020 Quarter 4,49674.03,2020,4,Masbate,26.76994596583851,24625.89981153,165.95999
Rainfed Palay,Sorsogon,2020 Quarter 4,17595.0,2020,4,Sorsogon,26.458337602173913,21737.79996316,150.48
Palay,Albay,2020 Quarter 4,73096.0,2020,4,Albay,26.337773830917875,30896.10030408,255.24
Palay,Camarines Norte,2020 Quarter 4,32196.65,2020,4,Camarines Norte,25.920835542572462,26228.69976584,161.64
Palay,Camarines Sur,2020 Quarter 4,203004.0,2020,4,Camarines Sur,26.292193452115157,54144.40021055,275.04
Palay,Catanduanes,2020 Quarter 4,7127.0,2020,4,Catanduanes,26.591084580917876,15302.60002596,271.44
Palay,Masbate,2020 Quarter 4,60971.03,2020,4,Masbate,26.76994596583851,24625.89981153,165.95999
Palay,Sorsogon,2020 Quarter 4,62628.0,2020,4,Sorsogon,26.458337602173913,21737.79996316,150.48
White Corn,Albay,2020 Quarter 4,928.0,2020,4,Albay,26.337773830917875,30896.10030408,255.24
White Corn,Camarines Norte,2020 Quarter 4,180.0,2020,4,Camarines Norte,25.920835542572462,26228.69976584,161.64
White Corn,Camarines Sur,2020 Quarter 4,4302.0,2020,4,Camarines Sur,26.292193452115157,54144.40021055,275.04
White Corn,Catanduanes,2020 Quarter 4,211.0,2020,4,Catanduanes,26.591084580917876,15302.60002596,271.44
White Corn,Masbate,2020 Quarter 4,6411.0,2020,4,Masbate,26.76994596583851,24625.89981153,165.95999
White Corn,Sorsogon,2020 Quarter 4,110.0,2020,4,Sorsogon,26.458337602173913,21737.79996316,150.48
Yellow Corn,Albay,2020 Quarter 4,9498.0,2020,4,Albay,26.337773830917875,30896.10030408,255.24
Yellow Corn,Camarines Norte,2020 Quarter 4,0.0,2020,4,Camarines Norte,25.920835542572462,26228.69976584,161.64
Yellow Corn,Camarines Sur,2020 Quarter 4,26805.0,2020,4,Camarines Sur,26.292193452115157,54144.40021055,275.04
Yellow Corn,Catanduanes,2020 Quarter 4,145.0,2020,4,Catanduanes,26.591084580917876,15302.60002596,271.44
Yellow Corn,Masbate,2020 Quarter 4,640.0,2020,4,Masbate,26.76994596583851,24625.89981153,165.95999
Yellow Corn,Sorsogon,2020 Quarter 4,81.0,2020,4,Sorsogon,26.458337602173913,21737.79996316,150.48
Corn,Albay,2020 Quarter 4,10426.0,2020,4,Albay,26.337773830917875,30896.10030408,255.24
Corn,Camarines Norte,2020 Quarter 4,180.0,2020,4,Camarines Norte,25.920835542572462,26228.69976584,161.64
Corn,Camarines Sur,2020 Quarter 4,31107.0,2020,4,Camarines Sur,26.292193452115157,54144.40021055,275.04
Corn,Catanduanes,2020 Quarter 4,356.0,2020,4,Catanduanes,26.591084580917876,15302.60002596,271.44
Corn,Masbate,2020 Quarter 4,7051.0,2020,4,Masbate,26.76994596583851,24625.89981153,165.95999
Corn,Sorsogon,2020 Quarter 4,191.0,2020,4,Sorsogon,26.458337602173913,21737.79996316,150.48
Irrigated Palay,Albay,2021 Quarter 1,36262.0,2021,1,Albay,25.54698784814815,21055.29993705,102.6
Irrigated Palay,Camarines Norte,2021 Quarter 1,16797.6,2021,1,Camarines Norte,25.05548483796296,15819.89986254,81.72
Irrigated Palay,Camarines Sur,2021 Quarter 1,114564.0,2021,1,Camarines Sur,25.423640741141142,30480.1002046,100.799995
Irrigated Palay,Catanduanes,2021 Quarter 1,3594.67,2021,1,Catanduanes,25.7364066308642,13092.19996032,104.399994
Irrigated Palay,Masbate,2021 Quarter 1,9531.0,2021,1,Masbate,26.06092212010582,14449.20005671,89.64
Irrigated Palay,Sorsogon,2021 Quarter 1,14326.0,2021,1,Sorsogon,25.73841016740741,15240.40006742,109.799995
Rainfed Palay,Albay,2021 Quarter 1,7345.0,2021,1,Albay,25.54698784814815,21055.29993705,102.6
Rainfed Palay,Camarines Norte,2021 Quarter 1,12236.3,2021,1,Camarines Norte,25.05548483796296,15819.89986254,81.72
Rainfed Palay,Camarines Sur,2021 Quarter 1,34038.0,2021,1,Camarines Sur,25.423640741141142,30480.1002046,100.799995
Rainfed Palay,Catanduanes,2021 Quarter 1,3056.0,2021,1,Catanduanes,25.7364066308642,13092.19996032,104.399994
Rainfed Palay,Masbate,2021 Quarter 1,19284.0,2021,1,Masbate,26.06092212010582,14449.20005671,89.64
Rainfed Palay,Sorsogon,2021 Quarter 1,4040.0,2021,1,Sorsogon,25.73841016740741,15240.40006742,109.799995
Palay,Albay,2021 Quarter 1,43607.0,2021,1,Albay,25.54698784814815,21055.29993705,102.6
Palay,Camarines Norte,2021 Quarter 1,29033.9,2021,1,Camarines Norte,25.05548483796296,15819.89986254,81.72
Palay,Camarines Sur,2021 Quarter 1,148602.0,2021,1,Camarines Sur,25.423640741141142,30480.1002046,100.799995
Palay,Catanduanes,2021 Quarter 1,6650.67,2021,1,Catanduanes,25.7364066308642,13092.19996032,104.399994
Palay,Masbate,2021 Quarter 1,28815.0,2021,1,Masbate,26.06092212010582,14449.20005671,89.64
Palay,Sorsogon,2021 Quarter 1,18366.0,2021,1,Sorsogon,25.73841016740741,15240.40006742,109.799995
White Corn,Albay,2021 Quarter 1,734.0,2021,1,Albay,25.54698784814815,21055.29993705,102.6
White Corn,Camarines Norte,2021 Quarter 1,450.5,2021,1,Camarines Norte,25.05548483796296,15819.89986254,81.72
White Corn,Camarines Sur,2021 Quarter 1,7179.0,2021,1,Camarines Sur,25.423640741141142,30480.1002046,100.799995
White Corn,Catanduanes,2021 Quarter 1,67.0,2021,1,Catanduanes,25.7364066308642,13092.19996032,104.399994
White Corn,Masbate,2021 Quarter 1,12876.0,2021,1,Masbate,26.06092212010582,14449.20005671,89.64
White Corn,Sorsogon,2021 Quarter 1,64.85,2021,1,Sorsogon,25.73841016740741,15240.40006742,109.799995
Yellow Corn,Albay,2021 Quarter 1,6276.0,2021,1,Albay,25.54698784814815,21055.29993705,102.6
Yellow Corn,Camarines Norte,2021 Quarter 1,210.6,2021,1,Camarines Norte,25.05548483796296,15819.89986254,81.72
Yellow Corn,Camarines Sur,2021 Quarter 1,30324.0,2021,1,Camarines Sur,25.423640741141142,30480.1002046,100.799995
Yellow Corn,Catanduanes,2021 Quarter 1,40.65,2021,1,Catanduanes,25.7364066308642,13092.19996032,104.399994
Yellow Corn,Masbate,2021 Quarter 1,300.0,2021,1,Masbate,26.06092212010582,14449.20005671,89.64
Yellow Corn,Sorsogon,2021 Quarter 1,39.6,2021,1,Sorsogon,25.73841016740741,15240.40006742,109.799995
Corn,Albay,2021 Quarter 1,7010.0,2021,1,Albay,25.54698784814815,21055.29993705,102.6
Corn,Camarines Norte,2021 Quarter 1,661.1,2021,1,Camarines Norte,25.05548483796296,15819.89986254,81.72
Corn,Camarines Sur,2021 Quarter 1,37503.0,2021,1,Camarines Sur,25.423640741141142,30480.1002046,100.799995
Corn,Catanduanes,2021 Quarter 1,107.65,2021,1,Catanduanes,25.7364066308642,13092.19996032,104.399994
Corn,Masbate,2021 Quarter 1,13176.0,2021,1,Masbate,26.06092212010582,14449.20005671,89.64
Corn,Sorsogon,2021 Quarter 1,104.45,2021,1,Sorsogon,25.73841016740741,15240.40006742,109.799995
Irrigated Palay,Albay,2021 Quarter 2,59007.0,2021,2,Albay,27.180082584859584,10376.89999924,101.52
Irrigated Palay,Camarines Norte,2021 Quarter 2,21092.0,2021,2,Camarines Norte,27.099726692307694,6913.40000799,87.479996
Irrigated Palay,Camarines Sur,2021 Quarter 2,144394.0,2021,2,Camarines Sur,27.299539573507573,19257.00009522,111.96
Irrigated Palay,Catanduanes,2021 Quarter 2,3027.96,2021,2,Catanduanes,27.323215991452994,6100.19996212,122.04
Irrigated Palay,Masbate,2021 Quarter 2,13915.0,2021,2,Masbate,27.5749954144427,11200.39995968,133.92
Irrigated Palay,Sorsogon,2021 Quarter 2,41704.0,2021,2,Sorsogon,27.297566203663003,8886.50001919,130.31999
Rainfed Palay,Albay,2021 Quarter 2,7559.0,2021,2,Albay,27.180082584859584,10376.89999924,101.52
Rainfed Palay,Camarines Norte,2021 Quarter 2,4640.0,2021,2,Camarines Norte,27.099726692307694,6913.40000799,87.479996
Rainfed Palay,Camarines Sur,2021 Quarter 2,34574.0,2021,2,Camarines Sur,27.299539573507573,19257.00009522,111.96
Rainfed Palay,Catanduanes,2021 Quarter 2,3459.99,2021,2,Catanduanes,27.323215991452994,6100.19996212,122.04
Rainfed Palay,Masbate,2021 Quarter 2,34666.0,2021,2,Masbate,27.5749954144427,11200.39995968,133.92
Rainfed Palay,Sorsogon,2021 Quarter 2,13847.0,2021,2,Sorsogon,27.297566203663003,8886.50001919,130.31999
Palay,Albay,2021 Quarter 2,66566.0,2021,2,Albay,27.180082584859584,10376.89999924,101.52
Palay,Camarines Norte,2021 Quarter 2,25732.0,2021,2,Camarines Norte,27.099726692307694,6913.40000799,87.479996
Palay,Camarines Sur,2021 Quarter 2,178968.0,2021,2,Camarines Sur,27.299539573507573,19257.00009522,111.96
Palay,Catanduanes,2021 Quarter 2,6487.95,2021,2,Catanduanes,27.323215991452994,6100.19996212,122.04
Palay,Masbate,2021 Quarter 2,48581.0,2021,2,Masbate,27.5749954144427,11200.39995968,133.92
Palay,Sorsogon,2021 Quarter 2,55551.0,2021,2,Sorsogon,27.297566203663003,8886.50001919,130.31999
White Corn,Albay,2021 Quarter 2,1208.0,2021,2,Albay,27.180082584859584,10376.89999924,101.52
White Corn,Camarines Norte,2021 Quarter 2,649.64,2021,2,Camarines Norte,27.099726692307694,6913.40000799,87.479996
White Corn,Camarines Sur,2021 Quarter 2,4984.0,2021,2,Camarines Sur,27.299539573507573,19257.00009522,111.96
White Corn,Catanduanes,2021 Quarter 2,124.85,2021,2,Catanduanes,27.323215991452994,6100.19996212,122.04
White Corn,Masbate,2021 Quarter 2,4478.0,2021,2,Masbate,27.5749954144427,11200.39995968,133.92
White Corn,Sorsogon,2021 Quarter 2,46.6,2021,2,Sorsogon,27.297566203663003,8886.50001919,130.31999
Yellow Corn,Albay,2021 Quarter 2,23026.0,2021,2,Albay,27.180082584859584,10376.89999924,101.52
Yellow Corn,Camarines Norte,2021 Quarter 2,208.25,2021,2,Camarines Norte,27.099726692307694,6913.40000799,87.479996
Yellow Corn,Camarines Sur,2021 Quarter 2,58238.0,2021,2,Camarines Sur,27.299539573507573,19257.00009522,111.96
Yellow Corn,Catanduanes,2021 Quarter 2,0.0,2021,2,Catanduanes,27.323215991452994,6100.19996212,122.04
Yellow Corn,Masbate,2021 Quarter 2,296.0,2021,2,Masbate,27.5749954144427,11200.39995968,133.92
Yellow Corn,Sorsogon,2021 Quarter 2,66.4,2021,2,Sorsogon,27.297566203663003,8886.50001919,130.31999
Corn,Albay,2021 Quarter 2,24234.0,2021,2,Albay,27.180082584859584,10376.89999924,101.52
Corn,Camarines Norte,2021 Quarter 2,857.89,2021,2,Camarines Norte,27.099726692307694,6913.40000799,87.479996
Corn,Camarines Sur,2021 Quarter 2,63222.0,2021,2,Camarines Sur,27.299539573507573,19257.00009522,111.96
Corn,Catanduanes,2021 Quarter 2,124.85,2021,2,Catanduanes,27.323215991452994,6100.19996212,122.04
Corn,Masbate,2021 Quarter 2,4774.0,2021,2,Masbate,27.5749954144427,11200.39995968,133.92
Corn,Sorsogon,2021 Quarter 2,113.0,2021,2,Sorsogon,27.297566203663003,8886.50001919,130.31999
Irrigated Palay,Albay,2021 Quarter 3,42787.0,2021,3,Albay,27.14678149698068,16378.500028460001,106.92
Irrigated Palay,Camarines Norte,2021 Quarter 3,16160.28,2021,3,Camarines Norte,27.104238514492753,10993.50018095,69.84
Irrigated Palay,Camarines Sur,2021 Quarter 3,108707.0,2021,3,Camarines Sur,27.19617638160987,30389.90010804,87.84
Irrigated Palay,Catanduanes,2021 Quarter 3,3553.2,2021,3,Catanduanes,27.60867471014493,5830.30003756,82.079994
Irrigated Palay,Masbate,2021 Quarter 3,5572.0,2021,3,Masbate,27.501152761387164,16064.79995619,149.4
Irrigated Palay,Sorsogon,2021 Quarter 3,11212.0,2021,3,Sorsogon,27.340959942028988,12414.10004588,127.799995
Rainfed Palay,Albay,2021 Quarter 3,1950.0,2021,3,Albay,27.14678149698068,16378.500028460001,106.92
Rainfed Palay,Camarines Norte,2021 Quarter 3,9897.45,2021,3,Camarines Norte,27.104238514492753,10993.50018095,69.84
Rainfed Palay,Camarines Sur,2021 Quarter 3,19334.0,2021,3,Camarines Sur,27.19617638160987,30389.90010804,87.84
Rainfed Palay,Catanduanes,2021 Quarter 3,1355.25,2021,3,Catanduanes,27.60867471014493,5830.30003756,82.079994
Rainfed Palay,Masbate,2021 Quarter 3,4087.0,2021,3,Masbate,27.501152761387164,16064.79995619,149.4
Rainfed Palay,Sorsogon,2021 Quarter 3,526.4,2021,3,Sorsogon,27.340959942028988,12414.10004588,127.799995
Palay,Albay,2021 Quarter 3,44737.0,2021,3,Albay,27.14678149698068,16378.500028460001,106.92
Palay,Camarines Norte,2021 Quarter 3,26057.73,2021,3,Camarines Norte,27.104238514492753,10993.50018095,69.84
Palay,Camarines Sur,2021 Quarter 3,128041.0,2021,3,Camarines Sur,27.19617638160987,30389.90010804,87.84
Palay,Catanduanes,2021 Quarter 3,4908.46,2021,3,Catanduanes,27.60867471014493,5830.30003756,82.079994
Palay,Masbate,2021 Quarter 3,9659.0,2021,3,Masbate,27.501152761387164,16064.79995619,149.4
Palay,Sorsogon,2021 Quarter 3,11738.4,2021,3,Sorsogon,27.340959942028988,12414.10004588,127.799995
White Corn,Albay,2021 Quarter 3,3013.0,2021,3,Albay,27.14678149698068,16378.500028460001,106.92
White Corn,Camarines Norte,2021 Quarter 3,370.5,2021,3,Camarines Norte,27.104238514492753,10993.50018095,69.84
White Corn,Camarines Sur,2021 Quarter 3,3917.0,2021,3,Camarines Sur,27.19617638160987,30389.90010804,87.84
White Corn,Catanduanes,2021 Quarter 3,147.56,2021,3,Catanduanes,27.60867471014493,5830.30003756,82.079994
White Corn,Masbate,2021 Quarter 3,19059.0,2021,3,Masbate,27.501152761387164,16064.79995619,149.4
White Corn,Sorsogon,2021 Quarter 3,99.0,2021,3,Sorsogon,27.340959942028988,12414.10004588,127.799995
Yellow Corn,Albay,2021 Quarter 3,6095.0,2021,3,Albay,27.14678149698068,16378.500028460001,106.92
Yellow Corn,Camarines Norte,2021 Quarter 3,301.0,2021,3,Camarines Norte,27.104238514492753,10993.50018095,69.84
Yellow Corn,Camarines Sur,2021 Quarter 3,52169.0,2021,3,Camarines Sur,27.19617638160987,30389.90010804,87.84
Yellow Corn,Catanduanes,2021 Quarter 3,0.0,2021,3,Catanduanes,27.60867471014493,5830.30003756,82.079994
Yellow Corn,Masbate,2021 Quarter 3,677.0,2021,3,Masbate,27.501152761387164,16064.79995619,149.4
Yellow Corn,Sorsogon,2021 Quarter 3,25.0,2021,3,Sorsogon,27.340959942028988,12414.10004588,127.799995
Corn,Albay,2021 Quarter 3,9108.0,2021,3,Albay,27.14678149698068,16378.500028460001,106.92
Corn,Camarines Norte,2021 Quarter 3,671.5,2021,3,Camarines Norte,27.104238514492753,10993.50018095,69.84
Corn,Camarines Sur,2021 Quarter 3,56086.0,2021,3,Camarines Sur,27.19617638160987,30389.90010804,87.84
Corn,Catanduanes,2021 Quarter 3,147.56,2021,3,Catanduanes,27.60867471014493,5830.30003756,82.079994
Corn,Masbate,2021 Quarter 3,19736.0,2021,3,Masbate,27.501152761387164,16064.79995619,149.4
Corn,Sorsogon,2021 Quarter 3,124.0,2021,3,Sorsogon,27.340959942028988,12414.10004588,127.799995
Irrigated Palay,Albay,2021 Quarter 4,52671.0,2021,4,Albay,26.241015812198068,15672.20008384,99.36
Irrigated Palay,Camarines Norte,2021 Quarter 4,25157.0,2021,4,Camarines Norte,25.931505142210145,12743.60015198,75.96
Irrigated Palay,Camarines Sur,2021 Quarter 4,168777.0,2021,4,Camarines Sur,26.27625010722679,22917.4004203,87.479996
Irrigated Palay,Catanduanes,2021 Quarter 4,2913.66,2021,4,Catanduanes,26.42327577415459,7978.8001035,87.479996
Irrigated Palay,Masbate,2021 Quarter 4,10974.0,2021,4,Masbate,26.77458060300207,12385.80010626,93.24
Irrigated Palay,Sorsogon,2021 Quarter 4,46499.0,2021,4,Sorsogon,26.367655205072463,11639.00008488,117.0
Rainfed Palay,Albay,2021 Quarter 4,16952.0,2021,4,Albay,26.241015812198068,15672.20008384,99.36
Rainfed Palay,Camarines Norte,2021 Quarter 4,10312.0,2021,4,Camarines Norte,25.931505142210145,12743.60015198,75.96
Rainfed Palay,Camarines Sur,2021 Quarter 4,58815.0,2021,4,Camarines Sur,26.27625010722679,22917.4004203,87.479996
Rainfed Palay,Catanduanes,2021 Quarter 4,2415.69,2021,4,Catanduanes,26.42327577415459,7978.8001035,87.479996
Rainfed Palay,Masbate,2021 Quarter 4,50725.0,2021,4,Masbate,26.77458060300207,12385.80010626,93.24
Rainfed Palay,Sorsogon,2021 Quarter 4,18639.0,2021,4,Sorsogon,26.367655205072463,11639.00008488,117.0
Palay,Albay,2021 Quarter 4,69623.0,2021,4,Albay,26.241015812198068,15672.20008384,99.36
Palay,Camarines Norte,2021 Quarter 4,35469.0,2021,4,Camarines Norte,25.931505142210145,12743.60015198,75.96
Palay,Camarines Sur,2021 Quarter 4,227592.0,2021,4,Camarines Sur,26.27625010722679,22917.4004203,87.479996
Palay,Catanduanes,2021 Quarter 4,5329.34,2021,4,Catanduanes,26.42327577415459,7978.8001035,87.479996
Palay,Masbate,2021 Quarter 4,61699.0,2021,4,Masbate,26.77458060300207,12385.80010626,93.24
Palay,Sorsogon,2021 Quarter 4,65138.0,2021,4,Sorsogon,26.367655205072463,11639.00008488,117.0
White Corn,Albay,2021 Quarter 4,1012.0,2021,4,Albay,26.241015812198068,15672.20008384,99.36
White Corn,Camarines Norte,2021 Quarter 4,139.16,2021,4,Camarines Norte,25.931505142210145,12743.60015198,75.96
White Corn,Camarines Sur,2021 Quarter 4,5290.0,2021,4,Camarines Sur,26.27625010722679,22917.4004203,87.479996
White Corn,Catanduanes,2021 Quarter 4,54.12,2021,4,Catanduanes,26.42327577415459,7978.8001035,87.479996
White Corn,Masbate,2021 Quarter 4,6504.0,2021,4,Masbate,26.77458060300207,12385.80010626,93.24
White Corn,Sorsogon,2021 Quarter 4,110.0,2021,4,Sorsogon,26.367655205072463,11639.00008488,117.0
